,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
11250,4357 Donceel Haneffe,Mixed-use building,159000,,130.0,,0.0,,,,,,130.0,502.0,2.0, To renovate,
11251,5380 Cortil-Wodon,Mixed-use building,159000,,,Installed,1.0,,,,1.0,550.0,,663.0,4.0, Good,
11252,7034 Mons ObourgSaint-Denis,Mixed-use building,160000,3.0,,,,,,,,,,,2.0, Good,
11253,9060 Zelzate,Mixed-use building,160000,,113.0,,0.0,,,,,,113.0,75.0,3.0,,
11254,1380 OHAIN,Mixed-use building,1650000,,600.0,Installed,0.0,,1.0,45.0,1.0,700.0,600.0,2233.0,4.0, As new,
11255,3550 ZOLDER,Mixed-use building,1600000,,,Installed,0.0,,,,,,,2960.0,3.0, Good,
11256,6940 Durbuy,Mixed-use building,1600000,2.0,898.0,Installed,0.0,,,,,,898.0,6705.0,4.0, As new,
11257,9100 SINT-NIKLAAS,Mixed-use building,1590000,2.0,638.0,,0.0,,,,,,638.0,270.0,2.0, Good,
11258,3300 Tienen,Mixed-use building,1575000,6.0,627.0,Hyper equipped,0.0,,,,,,627.0,1233.0,2.0,,
11259,1400 Nivelles,Mixed-use building,1550000,16.0,655.0,Semi equipped,0.0,,,,,,655.0,400.0,2.0, Good,
11260,4770 Amblve,Mixed-use building,1500000,50.0,2600.0,,0.0,,1.0,1000.0,1.0,10000.0,2600.0,71907.0,4.0, To be done up,
11261,1000 Bruxelles,Mixed-use building,1500000,2.0,,,1.0,,,,,,,,2.0,,
11262,1000 Bruxelles,Mixed-use building,1500000,3.0,522.0,,0.0,,,,,,522.0,,2.0, Good,
11263,3210 LINDEN,Mixed-use building,1495000,4.0,460.0,,0.0,,1.0,80.0,,,460.0,2697.0,4.0,,
11264,7500 Tournai,Mixed-use building,1490000,,,,,,,,,,,832.0,2.0, To renovate,
11265,1000 Bruxelles,Mixed-use building,1490000,9.0,1020.0,,0.0,,,,,,1020.0,375.0,2.0, To renovate,
11266,1210 Saint-Josse-ten-Noode,Mixed-use building,1490000,9.0,1020.0,,0.0,,,,,,1020.0,375.0,2.0, To renovate,
11267,3660 Opglabbeek,Mixed-use building,1390000,7.0,,USA installed,0.0,,,,,,,,4.0, As new,
11268,1200 Woluwe-Saint-Lambert,Mixed-use building,1350000,5.0,380.0,Hyper equipped,0.0,,,,,,380.0,110.0,3.0, Just renovated,
11269,1060 Sint-Gillis,Mixed-use building,1350000,27.0,840.0,Not installed,0.0,,,,,,840.0,170.0,3.0, To renovate,
11270,1000 Bruxelles,Mixed-use building,1350000,6.0,300.0,USA installed,0.0,,1.0,50.0,,,300.0,76.0,2.0,,
11271,5000 Namur,Mixed-use building,1350000,17.0,,Hyper equipped,1.0,,,,,,,1415.0,4.0, Good,
11272,5500 Dinant,Mixed-use building,1350000,17.0,,Hyper equipped,1.0,,,,,,,1415.0,4.0, Good,
11273,5561 Celles,Mixed-use building,1350000,17.0,,Hyper equipped,1.0,,,,,,,1415.0,4.0, Good,
11274,9000 Gent,Mixed-use building,1350000,10.0,553.0,USA hyper equipped,,,1.0,15.0,,,553.0,311.0,2.0, Good,
11275,2000 Antwerp,Mixed-use building,1350000,10.0,559.0,Installed,0.0,,1.0,14.0,,,559.0,207.0,2.0, Good,
11276,9000 Gent,Mixed-use building,1350000,,272.0,,,,,,,,272.0,,, To be done up,
11277,4000 Lige,Mixed-use building,1325000,8.0,,,0.0,,,,,,,240.0,2.0,,
11278,1070 Anderlecht,Mixed-use building,1300000,6.0,225.0,,0.0,,,,,,225.0,375.0,2.0, To be done up,
11279,2520 OELEGEM,Mixed-use building,1300000,,,,,,,,,,,915.0,4.0, As new,
11280,1160 Auderghem,Mixed-use building,1295000,5.0,782.0,Semi equipped,0.0,,,,,,782.0,239.0,2.0, As new,
11281,2812 Muizen,Mixed-use building,1250000,18.0,700.0,Installed,0.0,,,,,,700.0,5000.0,4.0, Good,
11282,6042 Charleroi,Mixed-use building,1250000,10.0,829.0,,0.0,,,,1.0,245.0,829.0,722.0,2.0, As new,
11283,6061 Montignies-sur-Sambre,Mixed-use building,1250000,,1330.0,,0.0,,,,,,1330.0,3681.0,,,
11284,1930 Zaventem,Mixed-use building,1250000,8.0,610.0,,,,,,,,610.0,,3.0, Good,
11285,1070 Anderlecht,Mixed-use building,1250000,6.0,965.0,Semi equipped,0.0,,,,,,965.0,445.0,2.0, To renovate,
11286,1070 Anderlecht,Mixed-use building,1250000,2.0,530.0,Installed,0.0,,,,,,530.0,530.0,2.0, Good,
11287,1000 BRUXELLES,Mixed-use building,1200000,3.0,568.0,Installed,0.0,,,,,,568.0,196.0,2.0, Just renovated,
11288,6790 Aubange,Mixed-use building,1200000,9.0,1857.0,,0.0,,,,,,1857.0,3330.0,,,
11289,1060 Saint-gilles,Mixed-use building,1200000,9.0,520.0,Semi equipped,0.0,,,,,,520.0,131.0,2.0, To renovate,
11290,1000 Bruxelles,Mixed-use building,1200000,,,,0.0,,,,,,,270.0,2.0, To be done up,
11291,5000 Namur,Mixed-use building,1200000,6.0,700.0,,0.0,,,,,,700.0,778.0,2.0, To renovate,
11292,9300 Aalst,Mixed-use building,1195000,6.0,588.0,,0.0,,,,,,588.0,153.0,,,
11293,9000 Gent,Mixed-use building,1190000,4.0,421.0,Hyper equipped,,,,,,,421.0,327.0,2.0, As new,
11294,9660 NEDERBRAKEL,Mixed-use building,1150000,11.0,435.0,Installed,0.0,,,,,,435.0,798.0,2.0, Good,
11295,1040 Etterbeek,Mixed-use building,1150000,4.0,260.0,USA installed,,,,,,,260.0,,2.0, As new,
11296,6840 Neufchteau,Mixed-use building,1150000,4.0,506.0,Installed,0.0,,1.0,145.0,1.0,435.0,506.0,1071.0,4.0, As new,
11297,1180 Uccle,Mixed-use building,1150000,3.0,260.0,Hyper equipped,,,1.0,8.0,1.0,50.0,260.0,,2.0, As new,
11298,9300 Aalst,Mixed-use building,1150000,,,Installed,,,,,,,,363.0,, Good,
11299,6698 Vielsalm,Mixed-use building,164500,4.0,216.0,,0.0,,,,1.0,190.0,216.0,320.0,3.0, Good,
11300,4100 Seraing,Mixed-use building,164900,5.0,,USA semi equipped,,,1.0,20.0,,,,,3.0, To be done up,
11301,7973 Beloeil Stambruges,Mixed-use building,165000,3.0,200.0,Not installed,0.0,,,,1.0,150.0,200.0,450.0,2.0, To renovate,
11302,2140 Borgerhout,Mixed-use building,165000,2.0,60.0,Not installed,0.0,,,,,,60.0,,2.0, To be done up,
11303,7110 La Louvire Houdeng-Goegnies,Mixed-use building,165000,2.0,132.0,Semi equipped,0.0,,,,,,132.0,90.0,2.0, Good,
11304,4040 Herstal,Mixed-use building,165000,2.0,140.0,Semi equipped,,,,,,,140.0,158.0,2.0, To be done up,
11305,7110 La Louvire Strpy-Bracquegnies,Mixed-use building,165000,3.0,410.0,Installed,0.0,,,,,,410.0,,2.0, Good,
11306,6560 Erquelinnes,Mixed-use building,165000,2.0,399.0,Installed,0.0,,,,,,399.0,140.0,3.0,,
11307,4101 Jemeppe-sur-Meuse,Mixed-use building,165000,4.0,,,0.0,,,,,,,,2.0, To be done up,
11308,4400 Flmalle,Mixed-use building,165000,2.0,,,,,,,,,,,,,
11309,4000 Liege,Mixed-use building,167000,3.0,110.0,,0.0,,,,,,110.0,52.0,2.0, To be done up,
11310,3300 Tienen,Mixed-use building,169000,3.0,178.0,,0.0,,1.0,14.0,1.0,14.0,178.0,130.0,3.0, To renovate,
11311,6200 Chtelet,Mixed-use building,169000,,80.0,,0.0,,,,,,80.0,,,,
11312,3770 Genoelselderen,Mixed-use building,169000,2.0,,Installed,0.0,,,,,,,485.0,2.0, To be done up,
11313,3800 Sint-Truiden,Mixed-use building,169000,5.0,150.0,,0.0,,,,,,150.0,,3.0,,
11314,9600 Ronse,Mixed-use building,169500,,,,,,,,,,,1243.0,,,
11315,4860 Pepinster,Mixed-use building,170000,3.0,221.0,Semi equipped,0.0,,,,,,221.0,86.0,2.0,,
11316,7000 Mons,Mixed-use building,170000,2.0,,,0.0,,,,,,,,2.0, Good,
11317,6060 Charleroi Gilly,Mixed-use building,170000,4.0,,,,,,,,,,,3.0,,
11318,2910 Essen,Mixed-use building,172400,2.0,194.0,Semi equipped,0.0,,,,,,194.0,110.0,3.0, To be done up,
11319,1670 Pepingen,Mixed-use building,174000,2.0,70.0,,0.0,,,,,,70.0,,,,
11320,8530 Harelbeke,Mixed-use building,175000,3.0,165.0,Semi equipped,0.0,,,,,,165.0,314.0,2.0, To be done up,
11321,7712 Herseaux,Mixed-use building,175000,3.0,209.0,Not installed,0.0,,,,1.0,260.0,209.0,431.0,3.0, To be done up,
11322,5000 Namur,Mixed-use building,175000,4.0,,,,,,,,,,56.0,,,
11323,7100 LA LOUVIRE,Mixed-use building,175000,2.0,191.0,Semi equipped,0.0,,,,,,191.0,120.0,2.0, Good,
11324,4030 Grivegne,Mixed-use building,175000,3.0,,Not installed,0.0,,,,,,,92.0,2.0, To renovate,
11325,7160 Chapelle-lez-Herlaimont,Mixed-use building,175000,1.0,155.0,,0.0,,1.0,18.0,,,155.0,105.0,2.0, To renovate,
11326,4683 Oupeye Vivegnis,Mixed-use building,175000,2.0,145.0,,0.0,,,,1.0,190.0,145.0,291.0,3.0, Good,
11327,7000 Mons,Mixed-use building,175000,2.0,100.0,,0.0,,,,,,100.0,,2.0, Just renovated,
11328,4800 Verviers,Mixed-use building,175000,,160.0,Installed,0.0,,1.0,8.0,,,160.0,,2.0,,
11329,6001 Charleroi Marcinelle,Mixed-use building,175000,2.0,330.0,,,,,,,,330.0,,3.0,,
11330,6000 Charleroi,Mixed-use building,177500,3.0,,,,,,,,,,,2.0, Good,
11331,8000 Brugge,Mixed-use building,178305,1.0,58.0,,,,,,,,58.0,64.0,,,
11332,4800 Verviers,Mixed-use building,179000,4.0,,Semi equipped,0.0,,,,,,,,2.0, Good,
11333,5374 Maffe,Mixed-use building,179000,1.0,115.0,Semi equipped,0.0,,1.0,15.0,,,115.0,100.0,3.0, Just renovated,
11334,9600 Ronse,Mixed-use building,179500,4.0,130.0,Installed,0.0,,,,,,130.0,85.0,2.0, Good,
11335,1080 Sint-Jans-Molenbeek,Mixed-use building,180000,1.0,74.0,,0.0,,,,,,74.0,,,,
11336,6181 Gouy lez-Piton,Mixed-use building,180000,3.0,182.0,Not installed,0.0,,,,,,182.0,460.0,2.0, Good,
11337,5500 Dinant,Mixed-use building,180000,8.0,210.0,Semi equipped,0.0,,,,,,210.0,,2.0, To renovate,
11338,4970 Stavelot,Mixed-use building,180000,,,,0.0,,,,,,,1207.0,2.0,,
11339,4100 Seraing,Mixed-use building,180000,4.0,187.0,Not installed,0.0,,,,,,187.0,178.0,3.0, To renovate,
11340,7890 Ellezelles,Mixed-use building,180000,3.0,362.0,Not installed,0.0,,,,,,362.0,300.0,2.0, To renovate,
11341,7812 MAINVAULT,Mixed-use building,180000,3.0,,,0.0,,,,,,,,,,
11342,7300 Boussu,Mixed-use building,180000,3.0,,,0.0,,,,,,,,2.0, Good,
11343,4800 Verviers,Mixed-use building,180000,,220.0,,0.0,,,,,,220.0,,2.0,,
11344,7000 Mons,Mixed-use building,185000,3.0,160.0,Not installed,0.0,,,,,,160.0,46.0,3.0, Good,
11345,7783 Le bizet,Mixed-use building,185000,3.0,125.0,,0.0,,1.0,25.0,1.0,80.0,125.0,160.0,2.0,,
11346,6200 Chatelet,Mixed-use building,185000,3.0,,,,,,,,,,,2.0, Just renovated,
11347,9400 Ninove,Mixed-use building,185000,3.0,315.0,Semi equipped,0.0,,1.0,28.0,,,315.0,315.0,2.0, To renovate,
11348,3202 Rillaar,Mixed-use building,185000,3.0,327.0,,0.0,,,,,,327.0,305.0,2.0, To renovate,
11349,6940 Barvaux-sur-Ourthe,Mixed-use building,1150000,11.0,460.0,,0.0,,,,,,460.0,766.0,4.0, Just renovated,
11350,1400 Nivelles,Mixed-use building,1150000,6.0,750.0,,,,,,,,750.0,800.0,4.0,,
11351,9000 Gent,Mixed-use building,1150000,,,,,,,,,,,,2.0,,
11352,8790 Waregem,Mixed-use building,1120000,,590.0,Not installed,0.0,,1.0,116.0,,,590.0,,,,
11353,1640 RHODE-SAINT-GENSE,Mixed-use building,1100000,5.0,401.0,Installed,0.0,,1.0,30.0,1.0,1000.0,401.0,1384.0,4.0, As new,
11354,1050 Ixelles,Mixed-use building,1100000,6.0,438.0,USA hyper equipped,0.0,,1.0,4.0,,,438.0,438.0,2.0, To renovate,
11355,1070 Anderlecht,Mixed-use building,1100000,,,Installed,0.0,,,,,,,300.0,2.0, Good,
11356,4260 Braives,Mixed-use building,1090000,3.0,668.0,Hyper equipped,0.0,,1.0,70.0,,,668.0,1700.0,4.0, Good,
11357,2018 Antwerp,Mixed-use building,1075000,5.0,549.0,Semi equipped,0.0,,1.0,15.0,,,549.0,222.0,2.0, Good,
11358,2170 Merksem,Mixed-use building,1050000,6.0,,Hyper equipped,0.0,,1.0,6.0,,,,195.0,2.0, As new,
11359,9000 Gent,Mixed-use building,1050000,3.0,220.0,Semi equipped,0.0,,1.0,12.0,,,220.0,56.0,2.0, To restore,
11360,2650 Edegem,Mixed-use building,1050000,,600.0,,,,,,,,600.0,694.0,4.0, As new,
11361,2800 Mechelen,Mixed-use building,1040000,9.0,,,0.0,,,,,,,5128.0,4.0, As new,
11362,1853 Grimbergen,Mixed-use building,1030000,5.0,380.0,USA semi equipped,,,1.0,16.0,,,380.0,275.0,2.0,,
11363,1210 Saint-Josse-ten-Noode,Mixed-use building,1000000,7.0,466.0,,0.0,,1.0,10.0,,,466.0,230.0,2.0, To renovate,
11364,4000 Lige,Mixed-use building,1000000,3.0,250.0,Installed,1.0,,,,,,250.0,80.0,2.0, As new,
11365,1300 Wavre,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11366,1360 Perwez,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11367,1435 Mont-Saint-Guibert,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11368,1450 Chastre,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11369,8470 Gistel,Mixed-use building,999000,,,,,,,,,,,4574.0,, To renovate,
11370,3390 SINT-JORIS-WINGE,Mixed-use building,995000,3.0,417.0,,0.0,,1.0,60.0,,,417.0,6275.0,4.0,,
11371,8540 Deerlijk,Mixed-use building,995000,4.0,600.0,Installed,0.0,,,,,,600.0,1488.0,4.0, Good,
11372,1070 Anderlecht,Mixed-use building,995000,7.0,605.0,Installed,0.0,,,,,,605.0,340.0,,,
11373,9120 BEVEREN,Mixed-use building,995000,,1088.0,Installed,0.0,,,,,,1088.0,2396.0,2.0, Good,
11374,3500 Hasselt,Mixed-use building,995000,3.0,491.0,,0.0,,,,,,491.0,205.0,2.0, Good,
11375,4800 Verviers,Mixed-use building,995000,,,Not installed,0.0,,,,,,,305.0,2.0, Good,
11376,9150 Kruibeke,Mixed-use building,995000,7.0,,Installed,,,,,,,,3199.0,4.0,,
11377,8500 Kortrijk,Mixed-use building,990000,7.0,,,0.0,,,,,,,215.0,2.0, To be done up,
11378,1060 St-Gilles,Mixed-use building,990000,6.0,400.0,Semi equipped,,,1.0,15.0,1.0,15.0,400.0,130.0,2.0, To renovate,
11379,1180 Uccle,Mixed-use building,990000,,,,,,,,,,,,3.0,,
11380,1000 Brussels,Mixed-use building,985000,3.0,476.0,Hyper equipped,,,,,1.0,76.0,476.0,221.0,2.0, Good,
11381,1040 Etterbeek,Mixed-use building,985000,3.0,476.0,Hyper equipped,,,,,1.0,76.0,476.0,221.0,2.0, Good,
11382,8500 Kortrijk,Mixed-use building,980000,9.0,530.0,Hyper equipped,1.0,,,,,,530.0,1340.0,4.0, Good,
11383,3800 SINT-TRUIDEN,Mixed-use building,980000,12.0,400.0,,0.0,,,,,,400.0,1215.0,2.0,,
11384,8500 Kortrijk,Mixed-use building,980000,8.0,528.0,USA hyper equipped,0.0,,,,,,528.0,1340.0,4.0, Good,
11385,9000 Gent,Mixed-use building,980000,8.0,158.0,,1.0,,,,,,158.0,,, As new,
11386,1150 Woluwe-Saint-Pierre,Mixed-use building,975000,,,USA installed,0.0,,1.0,25.0,,,,449.0,4.0, Good,
11387,5500 Dinant,Mixed-use building,975000,8.0,680.0,Installed,,,,,,,680.0,340.0,2.0, To be done up,
11388,2650 Edegem,Mixed-use building,975000,4.0,192.0,,0.0,,,,,,192.0,3276.0,4.0,,
11389,1601 Sint-Pieters-Leeuw Ruisbroek,Mixed-use building,950000,5.0,650.0,,0.0,,,,,,650.0,2003.0,4.0, As new,
11390,8020 Oostkamp,Mixed-use building,950000,3.0,,,0.0,,,,,,,,, As new,
11391,9620 Zottegem,Mixed-use building,950000,7.0,482.0,Installed,0.0,,1.0,20.0,,,482.0,7664.0,4.0, As new,
11392,4430 Ans,Mixed-use building,950000,2.0,,Installed,0.0,,,,,,,435.0,2.0, Good,
11393,1060 Saint-Gilles,Mixed-use building,949000,7.0,250.0,USA hyper equipped,,,,,,,250.0,80.0,2.0, As new,
11394,3970 Leopoldsburg,Mixed-use building,949000,3.0,523.0,Installed,0.0,,,,,,523.0,231.0,,,
11395,2540 Hove,Mixed-use building,945000,4.0,,Hyper equipped,,,1.0,39.0,1.0,240.0,,1000.0,3.0, As new,
11396,1370 Jodoigne,Mixed-use building,945000,5.0,350.0,Installed,0.0,,,,,,350.0,,2.0, Just renovated,
11397,6111 Landelies,Mixed-use building,935000,12.0,650.0,Installed,1.0,,1.0,60.0,,,650.0,4648.0,4.0,,
11398,2018 Antwerp,Mixed-use building,930000,10.0,,Hyper equipped,1.0,,,,,,,61.0,2.0,,
11399,8470 Gistel,Mixed-use building,930000,,,,,,,,,,,,,,
11400,9000 Gent,Mixed-use building,920000,,256.0,Installed,,,,,,,256.0,450.0,, As new,
11401,3920 Lommel,Mixed-use building,915000,5.0,,Installed,0.0,,,,,,,2018.0,4.0, As new,
11402,1000 Bruxelles,Mixed-use building,910000,5.0,406.0,Installed,0.0,,,,,,406.0,97.0,2.0, As new,
11403,1370 Jodoigne,Mixed-use building,900000,4.0,625.0,Installed,0.0,,,,,,625.0,2513.0,4.0, Good,
11404,9030 Mariakerke,Mixed-use building,900000,6.0,570.0,Installed,0.0,,1.0,29.0,,,570.0,184.0,, To restore,
11405,6043 Ransart,Mixed-use building,900000,2.0,1004.0,Not installed,,,,,1.0,11158.0,1004.0,12013.0,2.0, To renovate,
11406,6180 Courcelles,Mixed-use building,900000,7.0,,,,,,,,,,,4.0, Good,
11407,4342 Hognoul,Mixed-use building,899000,2.0,280.0,Installed,0.0,,1.0,40.0,,,280.0,1272.0,4.0, Good,
11408,2500 Lier,Mixed-use building,898000,6.0,550.0,Installed,0.0,,,,,,550.0,488.0,2.0, Good,
11409,1410 Waterloo,Mixed-use building,895000,3.0,,Installed,0.0,,,,,,,765.0,4.0, To be done up,
11410,3210 LINDEN,Mixed-use building,895000,3.0,572.0,,0.0,,,,,,572.0,,4.0, To renovate,
11411,7080 Frameries,Duplex,65000,2.0,45.0,Semi equipped,,,1.0,30.0,,,45.0,,2.0, To be done up,
11412,6200 Chtelet,Duplex,70000,3.0,169.0,Semi equipped,0.0,,,,,,169.0,,2.0, To renovate,
11413,1080 Molenbeek-Saint-Jean,Duplex,80000,1.0,98.0,,,,,,,,98.0,,, To be done up,
11414,6690 Vielsalm,Duplex,85000,2.0,150.0,Installed,0.0,,,,,,150.0,,2.0, Just renovated,
11415,6000 Charleroi,Duplex,85000,2.0,,,,,,,,,,,, Good,
11416,6061 Charleroi Montignies-sur-Sambre,Duplex,92500,1.0,57.0,Installed,0.0,,,,,,57.0,,2.0, Good,
11417,6061 Charleroi Montignies-sur-Sambre,Duplex,92500,1.0,71.0,Installed,0.0,,,,,,71.0,,3.0, Good,
11418,4031 Angleur,Duplex,97561,1.0,16.0,,1.0,,,,,,16.0,,,,
11419,4130 TILFF,Duplex,97561,1.0,16.0,,1.0,,,,,,16.0,,,,
11420,4000 Lige,Duplex,97561,1.0,,,1.0,,,,,,,,,,
11421,7500 Tournai,Duplex,99000,1.0,78.0,Installed,,,,,,,78.0,,2.0, To be done up,
11422,7900 Leuze-En-Hainaut,Duplex,105000,2.0,80.0,Semi equipped,0.0,,,,,,80.0,,, To be done up,
11423,4800 Verviers,Duplex,109000,2.0,88.0,Semi equipped,0.0,,,,,,88.0,,2.0, To be done up,
11424,8500 Kortrijk,Duplex,110000,2.0,104.0,Installed,,,,,,,104.0,,2.0,,
11425,6060 Charleroi Gilly,Duplex,110000,3.0,165.0,USA installed,0.0,,,,,,165.0,,2.0, Good,
11426,7700 Mouscron,Duplex,110000,1.0,65.0,Installed,0.0,,,,,,65.0,,2.0, Good,
11427,7100 La Louvire,Duplex,110000,2.0,,,,,,,,,,,,,
11428,7784 Warneton,Duplex,110787,2.0,65.0,Installed,0.0,,,,,,65.0,,4.0, As new,
11429,7784 Warneton,Duplex,112287,2.0,65.0,Installed,0.0,,,,,,65.0,,2.0, As new,
11430,1350 Orp-Jauche,Duplex,115000,2.0,115.0,Semi equipped,0.0,,,,,,115.0,,3.0, To be done up,
11431,6000 Charleroi,Duplex,117500,3.0,109.0,Semi equipped,0.0,,1.0,11.0,,,109.0,,2.0, To be done up,
11432,5500 Dinant,Duplex,119000,1.0,44.0,Installed,0.0,,,,,,44.0,,2.0,,
11433,2300 Turnhout,Duplex,120000,3.0,,,,,,,,,,,2.0,,
11434,8500 Kortrijk,Duplex,125000,1.0,60.0,Installed,0.0,,1.0,20.0,,,60.0,,2.0, Good,
11435,4300 Waremme,Duplex,125000,1.0,68.0,Semi equipped,,,,,,,68.0,,, Good,
11436,7700 Mouscron,Duplex,129000,3.0,125.0,Installed,0.0,,,,,,125.0,,3.0, Good,
11437,4800 Verviers,Duplex,129000,5.0,143.0,Semi equipped,0.0,,,,,,143.0,,2.0, To be done up,
11438,7870 Lens,Duplex,129000,2.0,95.0,Installed,0.0,,,,,,95.0,,2.0, Just renovated,
11439,7390 Quaregnon,Duplex,129900,1.0,,Installed,0.0,,,,,,,,1.0, As new,
11440,7160 Chapelle-lez-Herlaimont,Duplex,130000,2.0,120.0,USA semi equipped,0.0,,,,1.0,50.0,120.0,,2.0, Good,
11441,8300 Knokke-Heist,Duplex,4500000,3.0,192.0,,1.0,,1.0,44.0,,,192.0,,2.0, As new,
11442,8301 Knokke-Heist,Duplex,4300000,4.0,252.0,,,,,,,,252.0,,3.0, As new,
11443,8300 Knokke-Heist,Duplex,4300000,4.0,231.0,,,,1.0,41.0,,,231.0,,, As new,
11444,1180 Uccle,Duplex,3295000,5.0,480.0,Hyper equipped,0.0,,,,,,480.0,,4.0, As new,
11445,1180 Uccle,Duplex,2850000,3.0,350.0,,,,1.0,100.0,1.0,235.0,350.0,,4.0, As new,
11446,1180 Uccle,Duplex,2850000,3.0,345.0,USA hyper equipped,0.0,,1.0,80.0,1.0,235.0,345.0,,, As new,
11447,1050 Ixelles,Duplex,2700000,5.0,557.0,Hyper equipped,,,1.0,50.0,1.0,60.0,557.0,,2.0, As new,
11448,8300 Knokke-Heist,Duplex,2617000,3.0,157.0,USA hyper equipped,0.0,,1.0,23.0,,,157.0,,, As new,
11449,8300 Knokke-Heist,Duplex,2595000,4.0,174.0,USA hyper equipped,1.0,,,,,,174.0,,, As new,
11450,8301 Knokke-Heist,Duplex,2595000,4.0,174.0,Hyper equipped,1.0,,,,,,174.0,,, As new,
11451,8300 Knokke-Heist,Duplex,2300000,3.0,148.0,Hyper equipped,,,,,,,148.0,,2.0, As new,
11452,8301 Knokke-Heist,Duplex,2300000,3.0,149.0,Hyper equipped,,,,,,,149.0,,2.0, As new,
11453,8300 Knokke-Heist,Duplex,2300000,3.0,140.0,,,,1.0,17.0,,,140.0,,, As new,
11454,8300 Knokke-Heist,Duplex,2300000,3.0,139.0,,,,1.0,17.0,,,139.0,,, As new,
11455,1050 Ixelles,Duplex,2275000,3.0,555.0,Hyper equipped,0.0,,,,,,555.0,,4.0, As new,
11456,8300 Knokke,Duplex,2095000,2.0,140.0,,,,,,,,140.0,,, As new,
11457,1180 Uccle,Duplex,1990000,3.0,234.0,,,,1.0,169.0,,,234.0,,4.0, As new,
11458,8300 Knokke-Heist,Duplex,1985000,4.0,180.0,Hyper equipped,0.0,,,,,,180.0,,, As new,
11459,8300 knokke le zoute,Duplex,1985000,4.0,180.0,USA hyper equipped,1.0,,1.0,10.0,,,180.0,,, As new,
11460,1180 Uccle,Duplex,1750000,7.0,,Installed,0.0,,,,,,,,4.0, Good,
11461,9000 Gent,Duplex,1725000,3.0,236.0,Installed,0.0,,1.0,55.0,,,236.0,,2.0, As new,
11462,8301 Duinbergen,Duplex,1695000,3.0,161.0,Installed,0.0,,,,,,161.0,,3.0, As new,
11463,4608 Warsage La Heydt,Duplex,130000,1.0,48.0,Installed,,,,,,,48.0,,, As new,
11464,7390 Quaregnon,Duplex,130000,2.0,236.0,USA installed,0.0,,,,,,236.0,,2.0, Good,
11465,3290 Diest,Duplex,132500,2.0,64.0,,0.0,,,,,,64.0,,2.0,,
11466,3290 Diest,Duplex,132500,2.0,54.0,,0.0,,,,,,54.0,,2.0,,
11467,6141 Forchies-la-Marche,Duplex,134999,2.0,103.0,Installed,0.0,,,,,,103.0,,2.0, Good,
11468,7140 Morlanwelz,Duplex,135000,2.0,70.0,,0.0,,1.0,38.0,,,70.0,,, As new,
11469,7090 Braine-le-Comte,Duplex,135000,1.0,52.0,,1.0,,,,,,52.0,,3.0, As new,
11470,1180 Uccle,Duplex,135000,2.0,84.0,,0.0,,,,,,84.0,,2.0,,
11471,8400 Oostende,Duplex,135000,3.0,106.0,,0.0,,,,,,106.0,,2.0, Good,
11472,6200 Chtelineau,Duplex,135000,2.0,80.0,Installed,,,,,,,80.0,,3.0, Good,
11473,3581 Beverlo,Duplex,137000,2.0,103.0,,0.0,,,,,,103.0,,2.0, Good,
11474,4000 LIEGE,Duplex,139000,1.0,66.0,Installed,,,,,,,66.0,,2.0, Good,
11475,7700 Mouscron,Duplex,139000,2.0,75.0,Installed,0.0,,1.0,23.0,,,75.0,,2.0, Good,
11476,4800 Verviers,Duplex,139000,2.0,88.0,Semi equipped,0.0,,1.0,52.0,,,88.0,,2.0, Good,
11477,8900 Ieper,Duplex,139000,2.0,104.0,Installed,0.0,,,,,,104.0,,2.0, To be done up,
11478,2200 Herentals,Duplex,139000,2.0,55.0,Semi equipped,,,,,,,55.0,,, Good,
11479,6140 FONTAINE-LEVQUE,Duplex,139000,2.0,73.0,Semi equipped,0.0,,,,,,73.0,,, Good,
11480,4100 Seraing,Duplex,139000,1.0,,Not installed,0.0,,1.0,6.0,,,,,2.0, Good,
11481,5590 Ciney,Duplex,140000,2.0,,Installed,,,,,,,,,,,
11482,7300 Boussu,Duplex,140000,2.0,,,,,,,,,,,, As new,
11483,4840 Welkenraedt,Duplex,145000,2.0,120.0,,0.0,,,,,,120.0,,2.0,,
11484,7301 Boussu Hornu,Duplex,147000,2.0,112.0,Installed,0.0,,,,,,112.0,,2.0, As new,
11485,3001 Heverlee,Duplex,148000,1.0,,USA installed,1.0,,,,,,,,4.0, As new,
11486,1500 Hal,Duplex,149000,2.0,,USA uninstalled,0.0,,1.0,6.0,,,,,3.0, To renovate,
11487,1090 Jette,Duplex,149000,2.0,75.0,,0.0,,,,,,75.0,,, Good,
11488,1500 Hal,Duplex,149000,2.0,,USA uninstalled,0.0,,1.0,12.0,,,,,3.0, To renovate,
11489,4630 Soumagne,Duplex,149000,2.0,113.0,Installed,0.0,,1.0,19.0,,,113.0,,3.0, Good,
11490,4801 Stembert,Duplex,149500,3.0,,Installed,0.0,,,,,,,,2.0, Good,
