,Unnamed: 0.1,Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool,locality_code,price_square_meters
12210,12210,12210,5000 Namur,Apartment block,949000,9.0,390.0,Installed,0.0,0.0,0.0,,0.0,,390.0,390.0,4.0, To be done up,0.0,5000,2433.3333333333335
12211,12211,12211,2640 Mortsel,Exceptional property,949000,4.0,225.0,Installed,0.0,0.0,0.0,,0.0,,225.0,5211.0,3.0, Good,0.0,2640,4217.777777777777
12212,12212,12212,2320 Hoogstraten,Exceptional property,949000,4.0,285.0,Installed,0.0,0.0,0.0,,0.0,,285.0,2438.0,4.0, Good,0.0,2320,3329.8245614035086
12213,12213,12213,3140 Keerbergen,Villa,949000,3.0,201.43684820393972,Hyper equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,3271.0,4.0, As new,0.0,3140,4711.153934652555
12214,12214,12214,3140 Keerbergen,Villa,949000,3.0,356.0,Hyper equipped,0.0,0.0,0.0,,0.0,,356.0,3271.0,4.0, As new,0.0,3140,2665.7303370786517
12215,12215,12215,4730 Raeren,Villa,949000,5.0,201.43684820393972,Installed,0.0,0.0,1.0,140.0,0.0,,201.43684820393972,1675.0,4.0, As new,0.0,4730,4711.153934652555
12216,12216,12216,3970 Leopoldsburg,Mixed-use building,949000,3.0,523.0,Installed,0.0,0.0,0.0,,0.0,,523.0,231.0,2.0,Good,0.0,3970,1814.5315487571702
12217,12217,12217,1030 Schaerbeek,Apartment block,949000,7.0,390.0,Installed,0.0,0.0,0.0,,1.0,210.0,390.0,390.0,2.0,Good,0.0,1030,2433.3333333333335
12218,12218,12218,2018 Antwerpen 1,Ground floor,948000,3.0,201.43684820393972,Hyper equipped,0.0,0.0,1.0,75.0,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,2018,4706.189599631846
12219,12219,12219,2018 Antwerp,Duplex,948000,3.0,196.0,Hyper equipped,0.0,0.0,0.0,,1.0,75.0,196.0,196.0,2.0, As new,0.0,2018,4836.734693877551
12220,12220,12220,1050 Ixelles,Apartment block,945000,7.0,330.0,USA installed,0.0,0.0,0.0,,1.0,17.0,330.0,120.0,2.0, Just renovated,0.0,1050,2863.6363636363635
12221,12221,12221,1150 Woluwe-Saint-Pierre,House,945000,4.0,201.43684820393972,Hyper equipped,0.0,0.0,1.0,25.0,1.0,50.0,201.43684820393972,160.0,2.0, As new,0.0,1150,4691.29659456972
12222,12222,12222,1180 Uccle,Apartment,945000,4.0,201.43684820393972,Installed,0.0,0.0,1.0,15.0,1.0,700.0,201.43684820393972,201.43684820393972,3.0, As new,0.0,1180,4691.29659456972
12223,12223,12223,1000 Bruxelles,House,945000,4.0,263.0,USA hyper equipped,0.0,0.0,1.0,12.0,1.0,60.0,263.0,146.0,2.0, As new,0.0,1000,3593.1558935361218
12224,12224,12224,1780 Wemmel,Villa,945000,5.0,201.43684820393972,Installed,0.0,0.0,1.0,45.0,0.0,,201.43684820393972,1795.0,4.0, Good,0.0,1780,4691.29659456972
12225,12225,12225,9400 Nederhasselt,Villa,945000,4.0,450.0,Hyper equipped,0.0,0.0,1.0,100.0,1.0,2800.0,450.0,3073.0,2.0, As new,0.0,9400,2100.0
12226,12226,12226,8300 Knokke,Duplex,945000,2.0,148.0,Hyper equipped,1.0,0.0,0.0,,0.0,,148.0,148.0,2.0, As new,0.0,8300,6385.135135135135
12227,12227,12227,8300 het Zoute,Duplex,945000,2.0,85.0,Installed,0.0,0.0,1.0,8.0,0.0,,85.0,85.0,2.0, Good,0.0,8300,11117.64705882353
12228,12228,12228,2550 Kontich,Exceptional property,945000,4.0,353.0,Hyper equipped,0.0,0.0,0.0,,0.0,,353.0,477.0,3.0, As new,0.0,2550,2677.053824362606
12229,12229,12229,2540 Hove,Mixed-use building,945000,4.0,201.43684820393972,Hyper equipped,0.0,0.0,1.0,39.0,1.0,240.0,201.43684820393972,1000.0,3.0, As new,0.0,2540,4691.29659456972
12230,12230,12230,2360 Oud-Turnhout,Villa,945000,5.0,410.0,Hyper equipped,0.0,0.0,0.0,,0.0,,410.0,2002.0,4.0, As new,0.0,2360,2304.878048780488
12231,12231,12231,3140 Keerbergen,House,945000,6.0,622.0,Hyper equipped,0.0,0.0,0.0,,0.0,,622.0,3000.0,4.0, As new,0.0,3140,1519.2926045016077
12232,12232,12232,8300 Knokke,Villa,945000,2.0,151.0,Hyper equipped,0.0,0.0,1.0,15.0,0.0,,151.0,655.0,3.0, Good,0.0,8300,6258.278145695364
12233,12233,12233,8301 Duinbergen,Apartment,945000,3.0,96.0,Installed,0.0,0.0,0.0,,0.0,,96.0,96.0,2.0, Good,0.0,8301,9843.75
12234,12234,12234,2018 Antwerp,Mansion,945000,6.0,555.0,Installed,0.0,0.0,0.0,,1.0,370.0,555.0,553.0,2.0, To be done up,0.0,2018,1702.7027027027027
12235,12235,12235,1780 Wemmel,Villa,945000,3.0,326.0,Installed,0.0,0.0,0.0,,0.0,,326.0,1223.0,4.0, Good,0.0,1780,2898.7730061349694
12236,12236,12236,8301 Duinbergen,Apartment,945000,3.0,97.0,USA installed,0.0,0.0,0.0,,0.0,,97.0,97.0,2.0, As new,0.0,8301,9742.268041237114
12237,12237,12237,1410 Waterloo,Villa,945000,4.0,480.0,Installed,0.0,0.0,1.0,50.0,1.0,1926.0,480.0,2166.0,4.0, Just renovated,0.0,1410,1968.75
12238,12238,12238,1370 Jodoigne,Mixed-use building,945000,5.0,350.0,Installed,0.0,0.0,0.0,,0.0,,350.0,350.0,2.0, Just renovated,0.0,1370,2700.0
12239,12239,12239,8301 Duinbergen,Apartment,945000,3.0,97.0,Installed,0.0,0.0,0.0,,0.0,,97.0,97.0,2.0, Good,0.0,8301,9742.268041237114
12240,12240,12240,2000 Antwerp,House,945000,6.0,298.0,Installed,0.0,0.0,1.0,15.0,1.0,55.0,298.0,298.0,2.0, Good,0.0,2000,3171.1409395973155
12241,12241,12241,1030 Schaerbeek,Apartment block,945000,6.0,370.0,USA hyper equipped,0.0,0.0,0.0,,1.0,150.0,370.0,270.0,2.0, As new,0.0,1030,2554.054054054054
12242,12242,12242,2310 Rijkevorsel,Villa,945000,5.0,502.0,Installed,0.0,0.0,0.0,,0.0,,502.0,1560.0,4.0, Good,0.0,2310,1882.4701195219122
12243,12243,12243,2000 Antwerp,Apartment,945000,3.0,347.0,USA hyper equipped,0.0,0.0,0.0,,0.0,,347.0,347.0,2.0, Good,0.0,2000,2723.342939481268
12244,12244,12244,3700 Tongeren,New real estate project - Apartments,223000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,3700,1107.0467096180398
12245,12245,12245,3700 Tongeren,CASA CANIS,223000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,3700,1107.0467096180398
12246,12246,12246,8500 Kortrijk,Residentie JEANNE,275000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8500,1365.192130694892
12247,12247,12247,2800 Mechelen,Apartment block,945000,2.0,408.0,Semi equipped,0.0,0.0,1.0,64.0,0.0,,408.0,173.0,2.0, To renovate,0.0,2800,2316.176470588235
12248,12248,12248,3700 Tongeren,Penthouse,945000,3.0,201.43684820393972,Installed,0.0,0.0,1.0,150.0,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,3700,4691.29659456972
12249,12249,12249,1190 Forest,House,945000,7.0,400.0,Installed,0.0,0.0,1.0,30.0,1.0,200.0,400.0,330.0,2.0,Good,0.0,1190,2362.5
12250,12250,12250,1150 Woluwe-Saint-Pierre,Apartment,940000,3.0,132.0,USA hyper equipped,0.0,0.0,1.0,8.0,0.0,,132.0,132.0,2.0, As new,0.0,1150,7121.212121212121
12251,12251,12251,8300 Knokke-Heist,Apartment,940000,2.0,54.0,Installed,0.0,0.0,0.0,,0.0,,54.0,54.0,2.0, As new,0.0,8300,17407.40740740741
12252,12252,12252,2323 Wortel,House,940000,4.0,395.0,Installed,0.0,0.0,0.0,,0.0,,395.0,4078.0,4.0, Good,0.0,2323,2379.746835443038
12253,12253,12253,8300 Knokke-Heist,Apartment,940000,2.0,62.0,Installed,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, Just renovated,0.0,8300,15161.290322580646
12254,12254,12254,1200 WOLUW-SAINT-LAMBERT,House,940000,5.0,300.0,Semi equipped,0.0,0.0,0.0,,0.0,,300.0,180.0,2.0,Good,0.0,1200,3133.3333333333335
12255,12255,12255,8300 Knokke-Heist,Apartment,940000,2.0,62.0,USA hyper equipped,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, As new,0.0,8300,15161.290322580646
12256,12256,12256,8300 Knokke-Zoute,Apartment,940000,2.0,62.0,Installed,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, Just renovated,0.0,8300,15161.290322580646
12257,12257,12257,8300 Knokke-Zoute,Apartment,940000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,8300,4666.474919466176
12258,12258,12258,9000 Gent,Service flat,940000,2.0,162.0,Installed,0.0,0.0,0.0,,0.0,,162.0,162.0,2.0, As new,0.0,9000,5802.469135802469
12259,12259,12259,1501 Halle,Villa,940000,4.0,436.0,Installed,0.0,0.0,1.0,13.0,0.0,,436.0,3435.0,4.0, Good,0.0,1501,2155.9633027522937
12260,12260,12260,2000 Antwerp,Apartment,940000,2.0,145.0,Hyper equipped,0.0,0.0,0.0,,0.0,,145.0,145.0,2.0,Good,0.0,2000,6482.758620689655
12261,12261,12261,2000 Antwerp,Apartment,940000,2.0,145.0,Installed,0.0,0.0,0.0,,0.0,,145.0,145.0,2.0,Good,0.0,2000,6482.758620689655
12262,12262,12262,9790 Wortegem-Petegem,Country house,940000,4.0,466.0,Installed,0.0,0.0,0.0,,0.0,,466.0,4010.0,4.0,Good,0.0,9790,2017.1673819742489
12263,12263,12263,1040 Etterbeek,Apartment block,940000,6.0,396.0,USA hyper equipped,1.0,0.0,1.0,21.0,1.0,70.0,396.0,241.0,2.0, Good,0.0,1040,2373.7373737373737
12264,12264,12264,8300 het Zoute,Apartment,940000,2.0,62.0,Installed,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, As new,0.0,8300,15161.290322580646
12265,12265,12265,8300 Knokke,Apartment,940000,2.0,62.0,Installed,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, As new,0.0,8300,15161.290322580646
12266,12266,12266,9990 Maldegem,House,939000,4.0,199.0,Hyper equipped,0.0,0.0,1.0,25.0,1.0,13133.0,199.0,13133.0,2.0, As new,0.0,9990,4718.592964824121
12267,12267,12267,2540 Hove,Villa,939000,4.0,278.0,Installed,0.0,0.0,0.0,,0.0,,278.0,768.0,4.0, As new,0.0,2540,3377.6978417266187
12268,12268,12268,4020 Lige 2,Apartment block,939000,17.0,201.43684820393972,Installed,0.0,0.0,0.0,,1.0,80.0,201.43684820393972,368.0,2.0, Just renovated,0.0,4020,4661.510584445467
12269,12269,12269,1160 Auderghem,Jade,657000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1160,3261.5681086056147
12270,12270,12270,1160 Auderghem,JADE 155,936000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1160,4646.617579383342
12271,12271,12271,1160 Auderghem,Ground floor,936000,3.0,201.43684820393972,USA hyper equipped,0.0,0.0,1.0,95.0,1.0,278.0,201.43684820393972,201.43684820393972,2.0, As new,0.0,1160,4646.617579383342
12272,12272,12272,1160 Auderghem,Ground floor,936000,3.0,146.0,Hyper equipped,0.0,0.0,1.0,96.0,1.0,278.0,146.0,146.0,2.0, As new,0.0,1160,6410.958904109589
12273,12273,12273,9220 Hamme,Villa,935000,7.0,564.0,Not installed,0.0,0.0,0.0,,0.0,,564.0,1716.0,4.0, As new,0.0,9220,1657.8014184397164
12274,12274,12274,8210 Zedelgem,House,935000,5.0,247.0,Hyper equipped,0.0,0.0,0.0,,0.0,,247.0,7805.0,2.0, As new,0.0,8210,3785.425101214575
12275,12275,12275,8300 Knokke-Zoute,Apartment,935000,3.0,137.0,Hyper equipped,0.0,0.0,0.0,,0.0,,137.0,137.0,2.0, As new,0.0,8300,6824.8175182481755
12276,12276,12276,1000 Bruxelles,House,935000,5.0,327.0,Installed,0.0,0.0,0.0,,1.0,1.0,327.0,327.0,2.0, To be done up,0.0,1000,2859.327217125382
12277,12277,12277,8300 Knokke,Apartment,935000,4.0,137.0,Installed,0.0,0.0,0.0,,0.0,,137.0,137.0,2.0, As new,0.0,8300,6824.8175182481755
12278,12278,12278,2990 Wuustwezel,Villa,935000,5.0,388.0,Hyper equipped,0.0,0.0,0.0,,0.0,,388.0,8415.0,4.0,Good,0.0,2990,2409.7938144329896
12279,12279,12279,8300 Knokke,Apartment,935000,3.0,127.0,Installed,0.0,0.0,0.0,,0.0,,127.0,127.0,2.0,Good,0.0,8300,7362.204724409449
12280,12280,12280,1000 BRUXELLES,Mansion,935000,4.0,327.0,Installed,0.0,0.0,0.0,,1.0,60.0,327.0,150.0,2.0, Good,0.0,1000,2859.327217125382
12281,12281,12281,8300 KNOKKE,Apartment,935000,3.0,137.0,Installed,0.0,0.0,0.0,,0.0,,137.0,137.0,2.0,Good,0.0,8300,6824.8175182481755
12282,12282,12282,3550 Heusden-Zolder,Exceptional property,935000,5.0,510.0,Installed,0.0,0.0,0.0,,0.0,,510.0,2708.0,2.0,Good,0.0,3550,1833.3333333333333
12283,12283,12283,4317 Faimes,Farmhouse,935000,4.0,8700.0,Installed,0.0,0.0,1.0,1.0,1.0,1.0,8700.0,5000.0,4.0,Good,0.0,4317,107.47126436781609
12284,12284,12284,1040 Etterbeek,Mansion,935000,5.0,201.43684820393972,USA hyper equipped,0.0,0.0,1.0,12.0,1.0,100.0,201.43684820393972,190.0,2.0, Good,0.0,1040,4641.653244362633
12285,12285,12285,8300 Knokke-Heist,Apartment,935000,3.0,115.0,Installed,1.0,0.0,0.0,,0.0,,115.0,115.0,2.0, Just renovated,0.0,8300,8130.434782608696
12286,12286,12286,1040 Etterbeek,House,935000,4.0,280.0,Installed,0.0,0.0,0.0,,0.0,,280.0,200.0,2.0,Good,0.0,1040,3339.285714285714
12287,12287,12287,6111 Landelies,Mixed-use building,935000,12.0,650.0,Installed,1.0,0.0,1.0,60.0,0.0,,650.0,4648.0,4.0,Good,0.0,6111,1438.4615384615386
12288,12288,12288,8370 Blankenberge,Mansion,935000,10.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,174.0,2.0, As new,0.0,8370,4641.653244362633
12289,12289,12289,8370 Blankenberge,House,935000,10.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,174.0,2.0, As new,0.0,8370,4641.653244362633
12290,12290,12290,2140 Borgerhout,Apartment block,934000,6.0,201.43684820393972,Installed,0.0,0.0,1.0,3.0,0.0,,201.43684820393972,80.0,2.0, Just renovated,0.0,2140,4636.688909341924
12291,12291,12291,2140 Antwerpen,Apartment block,934000,6.0,326.0,Installed,0.0,0.0,0.0,,0.0,,326.0,110.0,3.0, Just renovated,0.0,2140,2865.030674846626
12292,12292,12292,1040 Etterbeek,Apartment block,930000,8.0,340.0,Installed,1.0,0.0,1.0,20.0,0.0,,340.0,98.0,2.0, Good,0.0,1040,2735.294117647059
12293,12293,12293,1150 Woluwe-Saint-Pierre,House,930000,4.0,265.0,Hyper equipped,0.0,0.0,0.0,,1.0,75.0,265.0,156.0,2.0, To renovate,0.0,1150,3509.433962264151
12294,12294,12294,8300 Knokke,Apartment,930000,2.0,60.0,USA hyper equipped,0.0,0.0,0.0,,0.0,,60.0,60.0,2.0, Just renovated,0.0,8300,15500.0
12295,12295,12295,1200 WOLUWE-SAINT-LAMBERT,Apartment,930000,3.0,211.0,Hyper equipped,0.0,0.0,0.0,,0.0,,211.0,211.0,2.0, Good,0.0,1200,4407.582938388626
12296,12296,12296,1380 Plancenoit,Country house,930000,7.0,201.43684820393972,Not installed,0.0,0.0,0.0,,1.0,3800.0,201.43684820393972,201.43684820393972,4.0, To renovate,0.0,1380,4616.8315692590895
12297,12297,12297,1040 Etterbeek,House,930000,8.0,340.0,Installed,1.0,0.0,1.0,25.0,0.0,,340.0,98.0,2.0, As new,0.0,1040,2735.294117647059
12298,12298,12298,2018 Antwerp,Mixed-use building,930000,10.0,201.43684820393972,Hyper equipped,1.0,0.0,0.0,,0.0,,201.43684820393972,61.0,2.0,Good,0.0,2018,4616.8315692590895
12299,12299,12299,9870 Zulte,Villa,930000,6.0,586.0,Installed,0.0,0.0,0.0,,0.0,,586.0,5296.0,2.0,Good,0.0,9870,1587.0307167235494
12300,12300,12300,8470 Gistel,Mixed-use building,930000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8470,4616.8315692590895
12301,12301,12301,8400 Oostende,Villa,929000,4.0,340.0,Installed,0.0,0.0,0.0,,0.0,,340.0,830.0,4.0, As new,0.0,8400,2732.3529411764707
12302,12302,12302,2610 Wilrijk,House,929000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,2610,4611.867234238381
12303,12303,12303,2321 Meer,Villa,929000,4.0,491.0,Installed,0.0,0.0,0.0,,1.0,4139.0,491.0,4647.0,4.0, Good,0.0,2321,1892.0570264765784
12304,12304,12304,9270 Laarne,House,929000,7.0,575.0,Installed,0.0,0.0,0.0,,0.0,,575.0,11123.0,2.0,Good,0.0,9270,1615.6521739130435
12305,12305,12305,1000 Brussels,Apartment,925000,3.0,190.0,USA hyper equipped,0.0,0.0,1.0,135.0,0.0,,190.0,190.0,3.0, Just renovated,0.0,1000,4868.421052631579
12306,12306,12306,1180 Uccle,MOULIN BLANC,445000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1180,2209.1290842153708
12307,12307,12307,7912 SAINT-SAUVEUR,House,925000,5.0,453.0,Installed,0.0,0.0,1.0,60.0,0.0,,453.0,5103.0,4.0,Good,0.0,7912,2041.9426048565122
12308,12308,12308,1200 Woluwe-Saint-Lambert,House,925000,7.0,345.0,Semi equipped,0.0,0.0,1.0,20.0,1.0,80.0,345.0,182.0,2.0, Good,0.0,1200,2681.159420289855
12309,12309,12309,9600 Ronse,House,925000,5.0,453.0,Installed,0.0,0.0,1.0,60.0,0.0,,453.0,5103.0,4.0,Good,0.0,9600,2041.9426048565122
12310,12310,12310,1180 Uccle,Apartment,925000,3.0,196.0,USA hyper equipped,0.0,0.0,1.0,135.0,0.0,,196.0,196.0,3.0, Just renovated,0.0,1180,4719.3877551020405
12311,12311,12311,1050 Ixelles,House,925000,6.0,325.0,Installed,0.0,0.0,0.0,,1.0,140.0,325.0,228.0,2.0, To renovate,0.0,1050,2846.153846153846
12312,12312,12312,8500 Kortrijk,House,925000,7.0,373.0,Installed,0.0,0.0,1.0,2.0,0.0,,373.0,98.0,2.0, Good,0.0,8500,2479.892761394102
12313,12313,12313,2275 Lille,House,925000,5.0,2393.0,Installed,0.0,0.0,0.0,,0.0,,2393.0,2393.0,4.0, To renovate,0.0,2275,386.5440869201839
12314,12314,12314,2580 Putte,Villa,925000,5.0,343.0,Hyper equipped,0.0,0.0,0.0,,0.0,,343.0,1426.0,4.0, As new,0.0,2580,2696.793002915452
12315,12315,12315,2000 Antwerp,Mansion,925000,4.0,398.0,Installed,0.0,0.0,0.0,,0.0,,398.0,96.0,2.0, Good,0.0,2000,2324.120603015075
12316,12316,12316,2000 Antwerp,Apartment,925000,5.0,280.0,USA installed,0.0,0.0,1.0,20.0,0.0,,280.0,280.0,2.0, Good,0.0,2000,3303.5714285714284
12317,12317,12317,9220 Hamme,House,925000,6.0,595.0,Installed,0.0,0.0,0.0,,0.0,,595.0,795.0,2.0,Good,0.0,9220,1554.6218487394958
12318,12318,12318,9220 Hamme,Mansion,925000,6.0,595.0,Installed,0.0,0.0,0.0,,0.0,,595.0,795.0,2.0,Good,0.0,9220,1554.6218487394958
12319,12319,12319,1420 Braine-lAlleud,House,925000,5.0,265.0,Installed,0.0,0.0,1.0,18.0,0.0,,265.0,8080.0,2.0, Good,0.0,1420,3490.566037735849
12320,12320,12320,1000 Bruxelles,Apartment block,925000,6.0,247.0,Installed,0.0,0.0,1.0,28.0,0.0,,247.0,125.0,2.0, To be done up,0.0,1000,3744.9392712550607
12321,12321,12321,8670 Koksijde,House,925000,5.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1543.0,2.0, Good,0.0,8670,4592.009894155546
12322,12322,12322,1325 Chaumont-Gistoux,House,925000,5.0,201.43684820393972,USA semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,16500.0,4.0,Good,0.0,1325,4592.009894155546
12323,12323,12323,3012 Wilsele,Apartment,925000,7.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,3012,4592.009894155546
12324,12324,12324,1653 Beersel Dworp,House,925000,5.0,380.0,Installed,0.0,0.0,0.0,,0.0,,380.0,1383.0,3.0, As new,0.0,1653,2434.2105263157896
12325,12325,12325,1650 Beersel,House,925000,5.0,380.0,Installed,0.0,0.0,0.0,,0.0,,380.0,1383.0,3.0, As new,0.0,1650,2434.2105263157896
12326,12326,12326,4590 Ouffet,Farmhouse,925000,2.0,1800.0,Not installed,0.0,0.0,0.0,,0.0,,1800.0,6000.0,2.0,Good,0.0,4590,513.8888888888889
12327,12327,12327,1653 Dworp,House,925000,5.0,275.0,Hyper equipped,0.0,0.0,1.0,25.0,1.0,400.0,275.0,1383.0,3.0, Good,0.0,1653,3363.6363636363635
12328,12328,12328,9600 Ronse,Apartment,925000,4.0,173.0,Installed,0.0,0.0,1.0,87.0,0.0,,173.0,173.0,2.0,Good,0.0,9600,5346.820809248555
12329,12329,12329,8210 Zedelgem,Apartment block,925000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1722.0,3.0,Good,0.0,8210,4592.009894155546
12330,12330,12330,9000 Gent,Mixed-use building,920000,2.0,256.0,Installed,0.0,0.0,0.0,,0.0,,256.0,450.0,2.0, As new,0.0,9000,3593.75
12331,12331,12331,1000 Bruxelles,Mansion,920000,6.0,370.0,Installed,0.0,0.0,1.0,7.0,1.0,70.0,370.0,169.0,2.0, To renovate,0.0,1000,2486.4864864864867
12332,12332,12332,1050 Ixelles,Mansion,920000,6.0,370.0,Installed,0.0,0.0,1.0,7.0,1.0,70.0,370.0,169.0,2.0, To renovate,0.0,1050,2486.4864864864867
12333,12333,12333,8820 Torhout,Villa,920000,4.0,201.43684820393972,Installed,0.0,0.0,1.0,100.0,1.0,6225.0,201.43684820393972,6500.0,4.0, Good,0.0,8820,4567.188219052003
12334,12334,12334,1180 Uccle,Apartment block,920000,5.0,380.0,Installed,0.0,0.0,0.0,,1.0,140.0,380.0,226.0,2.0,Good,0.0,1180,2421.0526315789475
12335,12335,12335,1200 Woluwe-Saint-Lambert,House,920000,4.0,269.0,Installed,0.0,0.0,0.0,,1.0,101.0,269.0,270.0,3.0,Good,0.0,1200,3420.074349442379
12336,12336,12336,3530 Houthalen-Helchteren,House,920000,9.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,2200.0,4.0,Good,0.0,3530,4567.188219052003
12337,12337,12337,6031 Monceau-sur-Sambre,Apartment block,920000,2.0,895.0,Installed,0.0,0.0,0.0,,0.0,,895.0,1797.0,4.0, As new,0.0,6031,1027.9329608938547
12338,12338,12338,8300 Knokke-Heist,Ground floor,915000,2.0,78.0,Hyper equipped,1.0,0.0,0.0,,0.0,,78.0,78.0,2.0, As new,0.0,8300,11730.76923076923
12339,12339,12339,3110 Rotselaar,House,915000,5.0,407.0,Hyper equipped,0.0,0.0,1.0,75.0,0.0,,407.0,2079.0,4.0, As new,0.0,3110,2248.157248157248
12340,12340,12340,8000 Brugge,REIE Residences,425000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8000,2109.842383801197
12341,12341,12341,8300 Knokke,Apartment,915000,2.0,74.0,Installed,0.0,0.0,0.0,,0.0,,74.0,74.0,2.0, As new,0.0,8300,12364.864864864865
12342,12342,12342,3920 Lommel,Mixed-use building,915000,5.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,2018.0,4.0, As new,0.0,3920,4542.366543948459
12343,12343,12343,8300 Knokke-Heist,Apartment,915000,2.0,201.43684820393972,Installed,0.0,0.0,1.0,38.0,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,8300,4542.366543948459
12344,12344,12344,1000 Bruxelles,Mixed-use building,910000,5.0,406.0,Installed,0.0,0.0,0.0,,0.0,,406.0,97.0,2.0, As new,0.0,1000,2241.3793103448274
12345,12345,12345,8301 Heist-aan-Zee,Apartment,910000,3.0,81.0,Installed,0.0,0.0,0.0,,0.0,,81.0,81.0,2.0, Just renovated,0.0,8301,11234.567901234568
12346,12346,12346,1180 Uccle,House,910000,4.0,210.0,USA hyper equipped,0.0,0.0,1.0,30.0,1.0,150.0,210.0,250.0,2.0, Just renovated,0.0,1180,4333.333333333333
12347,12347,12347,1200 Woluwe-Saint-Lambert,House,910000,5.0,325.0,Hyper equipped,0.0,0.0,1.0,28.0,1.0,145.0,325.0,298.0,3.0, Good,0.0,1200,2800.0
12348,12348,12348,8670 Koksijde,Apartment,910000,3.0,202.0,Hyper equipped,0.0,0.0,1.0,52.0,0.0,,202.0,202.0,2.0,Good,0.0,8670,4504.950495049505
12349,12349,12349,1060 Saint-Gilles,Apartment block,910000,5.0,290.0,Hyper equipped,0.0,0.0,0.0,,0.0,,290.0,290.0,2.0, As new,0.0,1060,3137.9310344827586
12350,12350,12350,8800 Rumbeke,New real estate project - Apartments,620000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8800,3077.887712839393
12351,12351,12351,1731 Asse Zellik,Apartment,910000,6.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To be done up,0.0,1731,4517.544868844915
12352,12352,12352,8800 Roeselare,Penthouse,910000,3.0,158.0,Installed,0.0,0.0,1.0,166.0,0.0,,158.0,158.0,2.0,Good,0.0,8800,5759.493670886076
12353,12353,12353,2650 Edegem,Villa,910000,4.0,353.0,Hyper equipped,0.0,0.0,0.0,,0.0,,353.0,703.0,4.0,Good,0.0,2650,2577.903682719547
12354,12354,12354,8500 Kortrijk,Villa,910000,5.0,291.0,USA hyper equipped,0.0,0.0,0.0,,0.0,,291.0,2511.0,4.0, Good,0.0,8500,3127.147766323024
12355,12355,12355,9950 Waarschoot,House,908256,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1808.0,2.0,Good,0.0,9950,4508.8870685688
12356,12356,12356,3020 Herent,Villa,908000,5.0,201.43684820393972,Hyper equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,6.0,4.0, As new,0.0,3020,4507.616198803498
12357,12357,12357,2200 Herentals,Villa,907500,3.0,222.0,Hyper equipped,0.0,0.0,0.0,,0.0,,222.0,222.0,4.0,Good,0.0,2200,4087.837837837838
