,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
7292,8500 Kortrijk,Apartment,160000,2.0,76.0,,,,,,,,76.0,,,,
7293,6150 Anderlues,Apartment,160000,1.0,85.0,,,,1.0,7.0,,,85.0,,, As new,
7294,9930 Zomergem,House,160000,4.0,,,,,,,,,,448.0,4.0,,
7295,1140 Evere,Studio,160000,,43.0,,0.0,,,,,,43.0,,,,
7296,3630 Maasmechelen,De Mispelaer,160302,,,,,,,,,,,,,,
7297,1390 Grez-Doiceau,House,1650000,4.0,660.0,,0.0,,,,1.0,51.0,660.0,5857.0,4.0, To be done up,
7298,1000 Bruxelles,Apartment,1650000,3.0,229.0,Hyper equipped,0.0,,1.0,24.0,,,229.0,,, As new,
7299,1380 OHAIN,Mixed-use building,1650000,,600.0,Installed,0.0,,1.0,45.0,1.0,700.0,600.0,2233.0,4.0, As new,
7300,1180 Uccle,Villa,1650000,5.0,350.0,Installed,0.0,,1.0,70.0,,,350.0,800.0,4.0, Good,
7301,1050 Ixelles,Duplex,1650000,3.0,271.0,USA hyper equipped,0.0,,1.0,6.0,,,271.0,,2.0, As new,
7302,8300 Knokke-Heist,Apartment,1650000,2.0,82.0,Hyper equipped,0.0,,,,,,82.0,,3.0, As new,
7303,5537 Anhee,Exceptional property,1650000,8.0,2274.0,,0.0,,,,,,2274.0,30000.0,4.0, To be done up,
7304,6640 Vaux-sur-Sure,Exceptional property,1650000,9.0,424.0,Hyper equipped,0.0,,1.0,140.0,1.0,5650.0,424.0,6000.0,4.0, As new,
7305,8760 Meulebeke,Villa,1650000,5.0,821.0,,0.0,,,,,,821.0,30158.0,, As new,
7306,9000 Gent,House,1650000,9.0,389.0,,0.0,,,,,,389.0,141.0,, Good,
7307,8300 Knokke,Apartment,1650000,2.0,82.0,,,,,,,,82.0,,,,
7308,1980 Zemst,Castle,1650000,4.0,455.0,,,,,,,,455.0,13246.0,, As new,
7309,8340 Moerkerke,Villa,1650000,2.0,,,,,,,,,,,,,
7310,2600 Antwerp,Apartment block,1650000,9.0,,Hyper equipped,,,,,,,,205.0,2.0, As new,
7311,2110 Wijnegem,Penthouse,1650000,3.0,330.0,,0.0,,,,,,330.0,,2.0,,
7312,8380 Zeebrugge,Duplex,1650000,2.0,,,0.0,,,,,,,,2.0, As new,
7313,2600 Berchem,Apartment block,1650000,,,,,,,,,,,205.0,,,
7314,7970 Beloeil,Exceptional property,1650000,7.0,587.0,,,,,,,,587.0,188360.0,4.0, As new,
7315,2580 Putte,Villa,1650000,6.0,463.0,Hyper equipped,,,,,,,463.0,17200.0,4.0, As new,
7316,6530 Thuin,Castle,1650000,6.0,843.0,Installed,0.0,,,,,,843.0,4820.0,4.0, As new,
7317,8500 Kortrijk,Penthouse,1650000,3.0,205.0,Hyper equipped,0.0,,1.0,24.0,,,205.0,,,,
7318,1050 Bruxelles,Le Bailli,1645000,,,,,,,,,,,,,,
7319,1200 Woluwe-Saint-Lambert,House,1645000,4.0,460.0,Hyper equipped,0.0,,,,1.0,450.0,460.0,880.0,4.0, As new,
7320,1050 Ixelles,Apartment,1640000,3.0,285.0,Hyper equipped,1.0,,,,,,285.0,,2.0, As new,
7321,1050 Ixelles,Apartment,1640000,3.0,285.0,Hyper equipped,0.0,,,,,,285.0,,, As new,
7322,1150 Woluwe-St-Pierre,Penthouse,1640000,4.0,,,,,,,,,,,,,
7323,2610 Wilrijk,Villa,1625000,4.0,276.0,Hyper equipped,,,,,,,276.0,691.0,4.0, As new,
7324,1360 Perwez Thorembais-les-Bguines,Farmhouse,1620000,11.0,1500.0,,0.0,,,,,,1500.0,10250.0,4.0, To renovate,
7325,1000 Bruxelles,Penthouse,1600000,2.0,220.0,,,,1.0,36.0,,,220.0,,,,
7326,1050 Ixelles,House,1600000,,400.0,Installed,0.0,,,,,,400.0,,2.0, As new,
7327,7603 BON-SECOURS,Apartment block,1600000,39.0,1827.0,,0.0,,,,,,1827.0,,, Good,
7328,2000 Antwerp,Apartment,1600000,2.0,240.0,,,,,,,,240.0,,, As new,
7329,1000 Bruxelles,House,1600000,1.0,400.0,Installed,0.0,,1.0,15.0,,,400.0,,2.0, Good,
7330,1000 Bruxelles,Penthouse,1600000,2.0,217.0,,,,1.0,36.0,,,217.0,,,,
7331,1400 Nivelles,Apartment block,1600000,30.0,2600.0,Installed,1.0,,,,,,2600.0,5000.0,4.0,,
7332,1602 Sint-Pieters-Leeuw Vlezenbeek,House,1600000,3.0,,Hyper equipped,1.0,,,,1.0,2000.0,,2757.0,4.0, As new,
7333,8020 Hertsberge,Villa,1600000,4.0,549.0,Installed,0.0,,,,,,549.0,9041.0,4.0, Good,
7334,3550 ZOLDER,Mixed-use building,1600000,,,Installed,0.0,,,,,,,2960.0,3.0, Good,
7335,6940 Durbuy,Mixed-use building,1600000,2.0,898.0,Installed,0.0,,,,,,898.0,6705.0,4.0, As new,
7336,1600 St-Pieters-Leeuw,Villa,1600000,3.0,,Hyper equipped,1.0,,,,,,,2750.0,4.0, As new,
7337,8500 Kortrijk,Villa,1600000,3.0,325.0,USA hyper equipped,0.0,,,,1.0,1570.0,325.0,3500.0,4.0, As new,
7338,1150 Woluwe-Saint-Pierre,Villa,1599000,5.0,460.0,,0.0,,1.0,55.0,1.0,300.0,460.0,792.0,4.0, Good,
7339,1150 Woluwe-Saint-Pierre,Villa,1599000,6.0,460.0,Hyper equipped,,,,,,,460.0,792.0,4.0, As new,
7340,1000 Bruxelles,Apartment block,1595000,6.0,450.0,USA hyper equipped,0.0,,,,,,450.0,192.0,2.0, Good,
7341,1560 Hoeilaart,Villa,1595000,5.0,400.0,Hyper equipped,,,1.0,30.0,,,400.0,2053.0,4.0, As new,
7342,8420 De Haan,Villa,1595000,5.0,339.0,Installed,0.0,,1.0,50.0,1.0,700.0,339.0,938.0,4.0,,
7343,1390 Grez-Doiceau,Villa,1595000,5.0,380.0,USA hyper equipped,0.0,,1.0,300.0,1.0,5000.0,380.0,5200.0,4.0, Good,
7344,7090 Braine-le-Comte,Country house,1595000,8.0,948.0,,0.0,,,,,,948.0,15641.0,, As new,
7345,1780 Wemmel,House,1595000,5.0,350.0,Installed,0.0,,1.0,57.0,1.0,1500.0,350.0,1760.0,4.0,,
7346,8300 Knokke-Heist,Exceptional property,1595000,4.0,,USA hyper equipped,1.0,,,,,,,,3.0, As new,
7347,8300 Knokke-Heist Knokke,House,1595000,3.0,190.0,USA installed,0.0,,,,,,190.0,83.0,2.0, As new,
7348,1000 BRUXELLES,Apartment block,1595000,,450.0,Not installed,0.0,,,,,,450.0,,2.0,,
7349,1560 Hoeilaart,Villa,1595000,5.0,505.0,Hyper equipped,0.0,,1.0,30.0,1.0,1500.0,505.0,2053.0,4.0, Just renovated,
7350,1640 Rhode-Saint-Gense,Villa,1595000,6.0,650.0,Installed,,,,,,,650.0,2000.0,4.0, As new,
7351,1380 Lasne,House,1595000,7.0,420.0,,,,1.0,80.0,,,420.0,2200.0,4.0, Good,
7352,2630 Aartselaar,Villa,1595000,4.0,350.0,Installed,,,,,,,350.0,6937.0,4.0, Just renovated,
7353,8300 Knokke,Apartment,1595000,4.0,,Installed,,,,,,,,,,,
7354,1200 Woluwe-Saint-Lambert,Apartment block,1595000,8.0,,Hyper equipped,,,1.0,28.0,1.0,154.0,,278.0,2.0, As new,
7355,1780 Wemmel,Apartment block,1595000,11.0,468.0,Semi equipped,0.0,,,,,,468.0,375.0,2.0, Good,
7356,3191 Boortmeerbeek,Villa,1595000,4.0,496.0,USA hyper equipped,,,,,,,496.0,3241.0,4.0, As new,
7357,4851 Sippenaeken,Country house,1595000,7.0,540.0,Hyper equipped,0.0,,,,1.0,3600.0,540.0,4000.0,4.0, As new,
7358,3191 Boortmeerbeek,Villa,1595000,4.0,600.0,USA hyper equipped,,,,,,,600.0,3278.0,4.0, As new,
7359,2970 s-Gravenwezel,Villa,1595000,4.0,460.0,Installed,0.0,,,,1.0,2825.0,460.0,2825.0,4.0, Good,
7360,2950 Kapellen,Villa,1595000,6.0,,,0.0,,1.0,100.0,,,,3925.0,4.0, Good,
7361,2930 Brasschaat,Villa,1595000,5.0,401.0,Installed,0.0,,,,1.0,3700.0,401.0,3700.0,4.0, Good,
7362,2950 Kapellen,Villa,1595000,6.0,,Hyper equipped,0.0,,,,,,,3925.0,4.0, As new,
7363,1050 Ixelles,Apartment,1590000,3.0,174.0,USA hyper equipped,0.0,,1.0,45.0,,,174.0,,2.0, As new,
7364,1500 Halle,Villa,1590000,7.0,706.0,,0.0,,,,,,706.0,5498.0,4.0, Good,
7365,2370 Arendonk,Apartment block,1590000,14.0,,Installed,0.0,,1.0,80.0,,,,360.0,2.0, As new,
7366,9100 SINT-NIKLAAS,Mixed-use building,1590000,2.0,638.0,,0.0,,,,,,638.0,270.0,2.0, Good,
7367,1380 Lasne,House,1585000,4.0,450.0,Installed,,,,,1.0,1.0,450.0,39.0,4.0,,
7368,1180 Uccle,Percke 103,1580000,,,,,,,,,,,,,,
7369,1180 Uccle,Apartment,1580000,3.0,205.0,Hyper equipped,0.0,,1.0,100.0,1.0,1000.0,205.0,,, As new,
7370,1180 Uccle,Ground floor,1580000,3.0,205.0,USA semi equipped,0.0,,,,1.0,800.0,205.0,,, As new,
7371,6000 Charleroi,Apartment block,1580000,13.0,,,0.0,,,,,,,,,,
7372,3300 Tienen,Mixed-use building,1575000,6.0,627.0,Hyper equipped,0.0,,,,,,627.0,1233.0,2.0,,
7373,3300 Tienen,House,1575000,6.0,627.0,Hyper equipped,0.0,,,,,,627.0,1233.0,2.0,,
7374,3300 Tienen,Mansion,1575000,6.0,,Installed,0.0,,,,,,,,, As new,
7375,2000 Antwerpen,Loft,1575000,3.0,,Hyper equipped,,,1.0,42.0,,,,,, As new,
7376,2610 Wilrijk,Villa,1575000,5.0,360.0,Installed,,,,,,,360.0,1266.0,4.0,,
7377,2060 Antwerp,Apartment,1575000,11.0,384.0,,0.0,,,,,,384.0,,2.0,,
7378,8400 Oostende,Sky Tower Two,265000,,,,,,,,,,,,,,
7379,8790 Waregem,House,1569675,6.0,782.0,Installed,0.0,,,,,,782.0,1313.0,, Good,
7380,8790 Waregem,Exceptional property,1569675,8.0,,,,,,,,,,2217.0,4.0,,
7381,8790 Waregem,Villa,1569675,3.0,,,,,,,,,,,,,
7382,8400 Oostende,Dock 5,440000,,,,,,,,,,,,,,
7383,1933 Sterrebeek,Penthouse,1550000,4.0,218.0,Hyper equipped,0.0,,1.0,85.0,,,218.0,,2.0, As new,
7384,8300 KNOKKE,Villa,1550000,4.0,185.0,Installed,,,,,1.0,381.0,185.0,381.0,3.0, As new,
7385,1640 Rhode-Saint-Genese,Villa,1550000,4.0,400.0,,0.0,,,,,,400.0,1800.0,4.0,,
7386,8800 Roeselare,Villa,1550000,4.0,,Installed,,,,,,,,4047.0,, To be done up,
7387,1410 Waterloo,Exceptional property,1550000,6.0,600.0,Hyper equipped,0.0,,,,,,600.0,2400.0,4.0, As new,
7388,9300 Aalst,Mansion,1550000,3.0,,Installed,0.0,,,,,,,590.0,2.0, Good,
7389,8000 Brugge,House,1550000,7.0,,Installed,0.0,,,,,,,764.0,,,
7390,2140 Borgerhout,Apartment block,1550000,,2000.0,,0.0,,,,,,2000.0,2000.0,2.0, To renovate,
7391,1050 Ixelles,Mansion,1550000,6.0,620.0,Hyper equipped,0.0,,1.0,20.0,,,620.0,180.0,2.0, As new,
7392,1400 Nivelles,Mixed-use building,1550000,16.0,655.0,Semi equipped,0.0,,,,,,655.0,400.0,2.0, Good,
7393,1410 Waterloo,Villa,1550000,6.0,600.0,USA hyper equipped,0.0,,1.0,100.0,1.0,1000.0,600.0,2412.0,4.0, As new,
7394,8670 Oostduinkerke,Apartment,1550000,2.0,96.0,Hyper equipped,,,1.0,21.0,,,96.0,,, As new,
7395,1180 Uccle,Mansion,1550000,4.0,478.0,Installed,,,,,1.0,130.0,478.0,220.0,2.0, Good,
7396,8460 Oudenburg,Villa,1550000,12.0,1233.0,,1.0,,,,,,1233.0,5088.0,4.0, To renovate,
7397,9000 Gent,Apartment,1550000,2.0,192.0,Installed,0.0,,1.0,106.0,,,192.0,,2.0, As new,
7398,9111 Belsele,House,1550000,4.0,,,,,,,,,,24900.0,, Good,
7399,8380 Dudzele,House,1550000,5.0,656.0,,0.0,,,,,,656.0,3317.0,4.0, As new,
7400,1081 Koekelberg,Apartment block,1550000,36.0,1620.0,,,,,,,,1620.0,,3.0, To renovate,
7401,2000 Antwerp,Apartment block,1550000,13.0,180.0,,,,,,,,180.0,,2.0,,
7402,9750 Kruisem,Farmhouse,1545000,,371.0,,0.0,,,,,,371.0,22495.0,4.0,,
7403,2900 Schoten,Villa,1545000,4.0,400.0,,0.0,,,,,,400.0,1939.0,4.0,,
7404,1370 Jauchelette,Exceptional property,1545000,4.0,926.0,Installed,0.0,,1.0,20.0,1.0,1500.0,926.0,6020.0,4.0, Just renovated,
7405,2950 Kapellen,Villa,1545000,4.0,,Installed,0.0,,1.0,80.0,,,,7051.0,4.0, As new,
7406,6000 Charleroi,Apartment block,1540000,19.0,905.0,,,,,,,,905.0,932.0,3.0, As new,
7407,1050 Ixelles,Apartment,1537000,2.0,160.0,Hyper equipped,0.0,,1.0,91.0,,,160.0,,2.0, As new,
7408,1000 BRUXELLES,Apartment,1537000,2.0,160.0,Installed,0.0,,1.0,91.0,,,160.0,,3.0,,
7409,1050 Ixelles,Apartment,1537000,2.0,160.0,Installed,0.0,,1.0,91.0,,,160.0,,3.0,,
7410,1050 Ixelles,Apartment,1537000,2.0,160.0,USA semi equipped,0.0,,,,,,160.0,,, As new,
7411,1000 Bruxelles,Apartment,1537000,2.0,160.0,,0.0,,1.0,91.0,,,160.0,,, As new,
7412,1050 Ixelles,Apartment,1537000,2.0,160.0,Hyper equipped,0.0,,,,,,160.0,,4.0, As new,
7413,1050 Ixelles,Apartment,1537000,2.0,160.0,Hyper equipped,0.0,,1.0,91.0,,,160.0,,4.0, As new,
7414,8300 Knokke,New real estate project - Houses,1015000,,,,,,,,,,,,,,
7415,3680 Maaseik,Country house,1525000,5.0,252.0,,,,,,,,252.0,4629.0,4.0,,
7416,1050 Ixelles,Apartment,1519000,3.0,217.0,Installed,0.0,,1.0,10.0,,,217.0,,3.0,,
7417,2800 Mechelen,Exceptional property,1500000,6.0,598.0,Hyper equipped,1.0,,,,,,598.0,2930.0,4.0, Good,
7418,2800 Mechelen,Villa,1500000,6.0,598.0,Hyper equipped,1.0,,,,,,598.0,2930.0,4.0, Good,
7419,8300 Knokke-Heist,Apartment,1500000,3.0,123.0,Hyper equipped,0.0,,,,,,123.0,,2.0, As new,
7420,1050 Ixelles,Apartment,1500000,3.0,339.0,Hyper equipped,0.0,,1.0,13.0,,,339.0,,, As new,
7421,6940 Durbuy,House,1500000,14.0,,Semi equipped,0.0,,,,,,,4549.0,4.0,,
7422,8670 Koksijde Sint-Idesbald,House,1500000,3.0,256.0,USA hyper equipped,0.0,,1.0,70.0,1.0,304.0,256.0,560.0,4.0, As new,
7423,6940 Wris,House,1500000,4.0,400.0,Installed,0.0,,,,,,400.0,10133.0,4.0, Good,
7424,6940 Durbuy,House,1500000,3.0,,Hyper equipped,0.0,,,,,,,10133.0,4.0,,
7425,1180 Uccle,Villa,1500000,4.0,267.0,Installed,,,,,,,267.0,650.0,4.0, As new,
7426,1050 Ixelles,Duplex,1500000,3.0,,Hyper equipped,0.0,,1.0,12.0,,,,,, As new,
7427,4800 Verviers,Apartment block,1500000,20.0,,,0.0,,,,1.0,500.0,,1000.0,3.0, As new,
7428,1050 Ixelles,Apartment,1500000,3.0,338.0,Installed,,,1.0,13.0,,,338.0,,2.0,,
7429,4770 Amblve,Mixed-use building,1500000,50.0,2600.0,,0.0,,1.0,1000.0,1.0,10000.0,2600.0,71907.0,4.0, To be done up,
7430,1470 Bousval,Farmhouse,1500000,6.0,341.0,,0.0,,,,,,341.0,6180.0,, As new,
7431,1180 Uccle,Apartment,1500000,3.0,220.0,Installed,,,1.0,61.0,,,220.0,,4.0, As new,
7432,8630 Veurne,Villa,1500000,4.0,370.0,,,,,,,,370.0,6620.0,,,
7433,1180 Uccle,Apartment,1500000,3.0,220.0,Not installed,0.0,,1.0,60.0,,,220.0,,4.0,,
7434,5651 Walcourt Thyle-Chteau,Castle,1500000,5.0,,,,,,,,,,7190.0,4.0, To renovate,
7435,8420 De Haan,House,1500000,1.0,,Installed,0.0,,,,,,,1459.0,, Good,
7436,1420 Braine-lAlleud,Villa,1500000,4.0,280.0,Hyper equipped,0.0,,1.0,100.0,1.0,1950.0,280.0,2160.0,4.0, As new,
7437,6941 Durbuy,Exceptional property,1500000,14.0,,USA hyper equipped,,,1.0,220.0,1.0,4549.0,,4549.0,4.0, As new,
7438,1000 Bruxelles,Mixed-use building,1500000,2.0,,,1.0,,,,,,,,2.0,,
7439,1050 Ixelles,Duplex,1500000,3.0,340.0,Installed,0.0,,1.0,13.0,,,340.0,,, Just renovated,
7440,1342 Limelette,Exceptional property,1500000,7.0,400.0,Hyper equipped,0.0,,1.0,200.0,1.0,19000.0,400.0,20000.0,4.0, Good,
7441,1050 Ixelles,Duplex,1500000,3.0,340.0,,0.0,,,,,,340.0,,, As new,
7442,1750 Lennik,Country house,1500000,3.0,721.0,Hyper equipped,0.0,,,,,,721.0,11142.0,4.0, Good,
7443,1342 Limelette,Farmhouse,1500000,3.0,2300.0,Not installed,0.0,,,,,,2300.0,11484.0,,,
7444,2950 Kapellen,Villa,1500000,6.0,450.0,Semi equipped,0.0,,,,1.0,7000.0,450.0,7700.0,4.0, To renovate,
7445,4600 Richelle,Country house,1500000,30.0,800.0,Installed,0.0,,,,1.0,2226.0,800.0,2226.0,4.0, Good,
7446,2110 Wijnegem,Apartment,1500000,2.0,185.0,,0.0,,1.0,23.0,,,185.0,,2.0,,
7447,1410 Waterloo,Villa,1500000,6.0,,Installed,0.0,,1.0,50.0,1.0,2800.0,,4000.0,4.0,,
7448,2110 Wijnegem,Loft,1500000,2.0,190.0,,0.0,,1.0,56.0,,,190.0,,2.0,,
7449,7120 Estinnes,House,1500000,,286.0,,0.0,,,,1.0,1470.0,286.0,10033.0,4.0,,
7450,2920 Kalmthout,House,1500000,6.0,,Installed,0.0,,,,,,,45113.0,4.0,,
7451,6724 Habay Marbehan,Other properties,1500000,32.0,,,,,,,,,,,3.0,,
7452,1050 Ixelles,Apartment,1500000,4.0,300.0,Installed,0.0,,,,,,300.0,,2.0, Good,
7453,1180 Uccle,Apartment,1500000,5.0,280.0,Installed,0.0,,,,,,280.0,,, Good,
7454,2960 Brecht,Villa,1500000,5.0,704.0,,0.0,,1.0,50.0,1.0,4489.0,704.0,4489.0,4.0, As new,
7455,1342 Limelette,Castle,1500000,8.0,520.0,Semi equipped,0.0,,1.0,80.0,,,520.0,20000.0,4.0,,
7456,2930 Brasschaat,Villa,1500000,3.0,,Installed,0.0,,,,,,,3260.0,4.0, Good,
7457,1000 Bruxelles,Mixed-use building,1500000,3.0,522.0,,0.0,,,,,,522.0,,2.0, Good,
7458,1000 Bruxelles,Exceptional property,1500000,3.0,522.0,,0.0,,,,,,522.0,,2.0, Good,
7459,1180 Uccle,Apartment,1500000,8.0,,,0.0,,,,,,,,2.0, Just renovated,
7460,4710 Lontzen,Castle,1500000,10.0,,,,,,,,,,8788.0,4.0, To be done up,
7461,1370 Jodoigne,Other properties,1500000,18.0,,,,,,,,,,1800.0,4.0,,
7462,2950 KAPELLEN ANTW,Villa,1500000,6.0,550.0,Installed,0.0,,,,,,550.0,7700.0,4.0, To renovate,
7463,4000 Lige,Apartment block,1500000,14.0,,,,,,,,,,247.0,2.0,,
7464,5540 Hastiere,Exceptional property,1500000,12.0,,,0.0,,,,,,,22300.0,4.0,,
7465,8904 Boezinge,Castle,1500000,11.0,,,0.0,,,,,,,,4.0, To renovate,
7466,1120 Neder-over-Heembeek,Kot,1500000,28.0,,,,,,,,,,,, To renovate,
7467,1410 Waterloo,Apartment block,1500000,7.0,1000.0,,,,,,,,1000.0,,4.0,,
7468,1050 Ixelles,Apartment block,1499000,10.0,470.0,Semi equipped,0.0,,,,,,470.0,134.0,2.0, To renovate,
7469,1090 Jette,Villa,1499000,5.0,647.0,Installed,0.0,,,,,,647.0,951.0,4.0, Good,
7470,9790 WORTEGEM,Other properties,1499000,7.0,600.0,Semi equipped,0.0,,,,,,600.0,10899.0,4.0,,
7471,9790 WORTEGEM,Castle,1499000,7.0,600.0,Semi equipped,0.0,,,,,,600.0,10899.0,4.0,,
7472,9790 WORTEGEM,Mansion,1499000,7.0,600.0,Semi equipped,0.0,,,,,,600.0,10899.0,4.0,,
7473,1020 Bruxelles 2,Apartment block,1499000,4.0,1743.0,,0.0,,1.0,15.0,,,1743.0,,2.0,,
7474,3590 Diepenbeek,Exceptional property,1499000,8.0,,Semi equipped,0.0,,,,,,,65000.0,,,
7475,1080 Molenbeek-Saint-Jean,Apartment block,1499000,,1643.0,,,,,,,,1643.0,969.0,2.0, As new,
7476,2382 Poppel,House,1495000,4.0,900.0,Installed,0.0,,,,,,900.0,37810.0,4.0, As new,
7477,3210 LINDEN,Mixed-use building,1495000,4.0,460.0,,0.0,,1.0,80.0,,,460.0,2697.0,4.0,,
7478,3210 LINDEN,Villa,1495000,4.0,460.0,,0.0,,1.0,80.0,,,460.0,2697.0,4.0,,
7479,1390 Grez-Doiceau,Villa,1495000,7.0,900.0,Installed,,,1.0,100.0,,,900.0,9112.0,4.0, To renovate,
7480,1150 Woluwe-Saint-Pierre,Villa,1495000,7.0,400.0,Installed,0.0,,,,1.0,400.0,400.0,780.0,4.0, As new,
7481,8300 Knokke-Heist Knokke,Duplex,1495000,3.0,135.0,Installed,,,,,,,135.0,,2.0, Good,
7482,1410 Waterloo,Villa,1495000,4.0,355.0,Hyper equipped,,,1.0,60.0,1.0,2000.0,355.0,2400.0,4.0, As new,
7483,3080 Tervuren,Exceptional property,1495000,5.0,,USA installed,0.0,,1.0,200.0,1.0,1200.0,,1500.0,7.0,,
7484,1000 Bruxelles,Apartment,1495000,5.0,255.0,Hyper equipped,,,1.0,40.0,1.0,1200.0,255.0,,3.0, To renovate,
7485,1050 Ixelles,Apartment,1495000,5.0,255.0,Hyper equipped,,,1.0,40.0,1.0,1200.0,255.0,,3.0, To renovate,
7486,2018 Antwerp,Mansion,1495000,4.0,442.0,Hyper equipped,0.0,,1.0,197.0,,,442.0,442.0,2.0, As new,
7487,4920 Aywaille,Farmhouse,1495000,3.0,447.0,Hyper equipped,0.0,,,,,,447.0,90000.0,4.0, To be done up,
7488,8300 Knokke-Heist Knokke,Apartment,1495000,2.0,94.0,Hyper equipped,,,1.0,16.0,,,94.0,,2.0, Good,
7489,1470 Genappe,Villa,1495000,4.0,383.0,Hyper equipped,0.0,,1.0,160.0,,,383.0,3538.0,4.0, As new,
7490,2243 Zandhoven,Villa,1495000,6.0,576.0,Installed,0.0,,,,1.0,3676.0,576.0,3676.0,4.0, Good,
7491,2590 Berlaar,Villa,1495000,5.0,,Hyper equipped,,,,,,,,3566.0,4.0, As new,
7492,2018 Antwerp,Exceptional property,1495000,4.0,367.0,,,,1.0,195.0,,,367.0,442.0,2.0, As new,
7493,1180 Uccle,Mansion,1495000,6.0,450.0,USA installed,0.0,,1.0,15.0,,,450.0,,2.0, Good,
7494,2018 Antwerp,Duplex,1495000,4.0,363.0,,0.0,,,,1.0,750.0,363.0,,,,
7495,9750 Ouwegem,Country house,1495000,6.0,552.0,Installed,,,,,,,552.0,1577.0,,,
7496,1180 Uccle,Apartment,1495000,3.0,220.0,Hyper equipped,0.0,,,,1.0,1102.0,220.0,,3.0, As new,
7497,1390 Grez-Doiceau,Villa,1495000,7.0,900.0,Installed,0.0,,1.0,100.0,,,900.0,9100.0,, To renovate,
7498,2000 Antwerp,Mansion,1495000,4.0,290.0,USA hyper equipped,0.0,,,,,,290.0,,2.0, As new,
7499,8300 Knokke-Heist,Apartment,1495000,3.0,90.0,,,,,,,,90.0,,2.0, Just renovated,
7500,8300 Knokke-Heist,House,1495000,4.0,,,,,,,,,,813.0,,,
7501,9406 Ninove,Country house,1495000,4.0,850.0,,,,,,,,850.0,119700.0,4.0, To renovate,
7502,8000 Brugge,House,1495000,7.0,,,,,,,,,,,,,
7503,8300 Knokke-Heist,Ground floor,1495000,4.0,197.0,USA hyper equipped,,,1.0,28.0,1.0,160.0,197.0,,3.0,,
7504,2350 Vosselaar,Villa,1495000,5.0,578.0,Installed,0.0,,,,,,578.0,3138.0,, Good,
7505,2470 Retie,Villa,1495000,4.0,440.0,Installed,0.0,,,,,,440.0,3487.0,, As new,
7506,8300 Knokke-Heist,Apartment,1495000,3.0,118.0,Hyper equipped,0.0,,1.0,14.0,,,118.0,,2.0,,
7507,7543 Mourcourt,Castle,1495000,5.0,691.0,Installed,0.0,,,,,,691.0,18858.0,4.0, As new,
7508,3000 Leuven,Penthouse,1495000,1.0,268.0,USA hyper equipped,1.0,,1.0,134.0,1.0,134.0,268.0,,3.0, As new,
7509,2970 Schilde,Villa,1495000,4.0,,USA hyper equipped,,,,,,,,2150.0,4.0, As new,
7510,2243 Zandhoven,House,1495000,7.0,575.0,Hyper equipped,0.0,,,,,,575.0,3676.0,4.0, As new,
7511,3700 Henis,Villa,1495000,3.0,,Hyper equipped,0.0,,,,,,,7683.0,4.0, As new,
7512,7543 Tournai Mourcourt,Castle,1495000,5.0,691.0,Installed,0.0,,,,1.0,18000.0,691.0,18858.0,4.0, As new,
7513,3080 Tervuren,Villa,1495000,5.0,,Installed,,,,,,,,1436.0,4.0, To be done up,
7514,9000 Gent,Apartment,1495000,2.0,218.0,Installed,0.0,,1.0,12.0,,,218.0,,2.0, As new,
7515,2630 Aartselaar,Villa,1495000,5.0,468.0,Installed,,,,,,,468.0,2991.0,4.0, As new,
7516,7712 Mouscron Herseaux,House,1495000,8.0,430.0,Hyper equipped,0.0,,,,,,430.0,4275.0,4.0, As new,
7517,2950 Kapellen,Villa,1495000,5.0,600.0,Hyper equipped,,,,,,,600.0,6230.0,4.0, To renovate,
7518,1000 Bruxelles,Duplex,1490000,4.0,255.0,Installed,,,,,,,255.0,,3.0, To be done up,
7519,7500 Tournai,Mixed-use building,1490000,,,,,,,,,,,832.0,2.0, To renovate,
7520,9880 Aalter,House,1490000,5.0,300.0,,0.0,,,,,,300.0,10000.0,,,
7521,1000 Brussels City,Apartment,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7522,1040 Etterbeek,Apartment,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7523,1650 Beersel,House,1490000,6.0,575.0,Installed,0.0,,1.0,108.0,1.0,3600.0,575.0,4127.0,4.0, Good,
7524,1000 Brussels City,Apartment block,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7525,1000 Brussels City,House,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7526,1040 Etterbeek,Apartment block,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7527,1040 Etterbeek,House,1490000,5.0,,Installed,0.0,,,,,,,,3.0, Good,
7528,2900 Schoten,Villa,1490000,,400.0,,0.0,,,,,,400.0,2000.0,4.0, As new,
7529,1000 Bruxelles,Mixed-use building,1490000,9.0,1020.0,,0.0,,,,,,1020.0,375.0,2.0, To renovate,
7530,1210 Saint-Josse-ten-Noode,Mixed-use building,1490000,9.0,1020.0,,0.0,,,,,,1020.0,375.0,2.0, To renovate,
7531,1150 Woluwe-Saint-Pierre,House,1480000,7.0,390.0,Hyper equipped,0.0,,1.0,20.0,1.0,1600.0,390.0,1750.0,4.0, As new,
